LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-39,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-41,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-41,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-41,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-41,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-49,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-45,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-45,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-39,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-38,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-36,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-37,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:20,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:20,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-40,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-45,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-45,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-48,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-48,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-45,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-52,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-52,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-52,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-52,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-49,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-49,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-49,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-49,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:21,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-49,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-41,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-44,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-42,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-43,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-47,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-48,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:22,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-46,,0.000000,0.000000,0.000,0.000,Client
